Ticker,Is 3/4 bar play,Has acceptable spreads
PENN,False,True
IPGP,False,False
SLM,False,True
RRR,False,True
PDD,False,True
EXC,False,True
FTDR,False,True
INMD,False,True
PTRA,False,True
APPF,False,False
PAYX,False,True
AIMC,False,True
LAMR,False,True
NUAN,,
PEP,,
TTEK,,
NTES,,
ACGL,,
LRCX,,
BYND,,
CAKE,,
SONO,,
GRWG,,
RUSHA,,
LILAK,,
HTHT,,
HSIC,,
DKNG,,
SBAC,,
DOCU,,
ETSY,,
MRVL,,
INSM,,
PFPT,,
EXAS,,
PYPL,,
NXST,,
PZZA,,
VEON,,
PCAR,,
IART,,
KLIC,,
ONEM,,
CHNG,,
WOOF,,
PNFP,,
FFIV,,
LFUS,,
MKSI,,
CGC,,
KC,,
CHKP,,
LANC,,
MARA,,
NLOK,,
POSH,,
STAA,,
VC,,
DSGX,,
SPT,,
SFM,,
ADP,,
FWONA,,
CDW,,
AMZN,,
TECH,,
AAL,,
CSQ,,
STMP,,
NSTG,,
AEIS,,
QDEL,,
LSCC,,
EBAY,,
BLMN,,
LBRDA,,
DCT,,
TBIO,,
ERAS,,
ALGT,,
CSGP,,
MVST,,
BMRN,,
WERN,,
VOD,,
TASK,,
FOXA,,
MRVI,,
WSFS,,
PRVA,,
SLGN,,
MMSI,,
MLCO,,
SAVA,,
LULU,,
HOOD,,
ALTR,,
RVNC,,
FFBC,,
CARG,,
UMPQ,,
ERIE,,
TDUP,,
SPSC,,
WW,,
QRTEB,,
SGEN,,
TWNK,,
CVLT,,
FWONK,,
NEO,,
VIRT,,
ABSI,,
LPLA,,
IGMS,,
SDGR,,
MGLN,,
XPEL,,
DBX,,
DSEY,,
DRVN,,
CGNX,,
MRTX,,
TGTX,,
GRUB,,
AGNC,,
CRSR,,
PGNY,,
VERV,,
ADI,,
CACC,,
NMRK,,
WAFD,,
CASY,,
FOX,,
ABCL,,
NFLX,,
ANGI,,
CIGI,,
GLPI,,
JD,,
LYEL,,
CMPR,,
ANAT,,
WSC,,
CYRX,,
CHX,,
KNSL,,
FSV,,
MU,,
SRPT,,
FELE,,
STX,,
TNDM,,
NCNO,,
VRTS,,
MANT,,
CRON,,
MKTX,,
NVDA,,
XMTR,,
UAL,,
WEN,,
MDLZ,,
CTXS,,
ENPH,,
MGNI,,
IAC,,
HSKA,,
ASO,,
CTKB,,
NFE,,
OMAB,,
FLEX,,
BIIB,,
GBT,,
WISH,,
SANA,,
AVIR,,
VSAT,,
NVMI,,
COLB,,
NWSA,,
THRM,,
ALLO,,
FWRD,,
GBCI,,
VMEO,,
STFC,,
TER,,
CHTR,,
OPEN,,
MCHP,,
BECN,,
NWS,,
PSMT,,
BCPC,,
HIMX,,
SPWR,,
TSLA,,
APPS,,
NWE,,
FUTU,,
SWKS,,
EEFT,,
PDCO,,
LPRO,,
ALKS,,
ZM,,
KRNT,,
SKIN,,
NSIT,,
MSFT,,
REGN,,
AMBA,,
BRP,,
QLYS,,
SHLS,,
LHCG,,
SWIM,,
IHRT,,
UFPI,,
DISCK,,
PPBI,,
RMBS,,
FEYE,,
BILI,,
CONE,,
GO,,
MSTR,,
NUVA,,
ZBRA,,
PYCR,,
LITE,,
CRUS,,
XM,,
SANM,,
GRFS,,
KRTX,,
JBHT,,
MMYT,,
RXT,,
CPRT,,
FITB,,
CCMP,,
ICUI,,
MTSI,,
SUMO,,
UPST,,
TXG,,
GOOGL,,
CSCO,,
NTRS,,
PLTK,,
TOWN,,
CSX,,
ALGM,,
NAVI,,
ADSK,,
CRSP,,
GMAB,,
IOSP,,
SHCR,,
DNUT,,
CBSH,,
CINF,,
FTNT,,
RDFN,,
ABCB,,
QRTEA,,
OPK,,
AMGN,,
BCRX,,
DUOL,,
SIVB,,
CRCT,,
QTRX,,
NTAP,,
JAZZ,,
SOFI,,
