Ticker,Is 3/4 bar play,Has acceptable spreads
GRMN,False,True
HCAT,False,True
TPTX,False,False
EYE,False,False
MNST,False,True
WSFS,False,True
LRCX,False,True
SGRY,False,False
TRUP,False,True
DCT,False,False
RXT,False,True
LITE,False,True
HOLX,False,True
CRUS,False,True
APPN,False,False
NVAX,False,True
LULU,False,True
FRME,False,False
PCTY,False,False
ODFL,False,False
MSFT,False,True
HSKA,False,False
SLGN,False,False
ESLT,False,False
RCM,False,True
EA,False,True
VCEL,False,False
BIGC,False,True
MRTX,False,False
TSCO,False,True
AAWW,False,True
WOOF,False,True
BGCP,False,True
ALNY,True,False
DISCB,,
SRCL,,
EVBG,,
LPRO,,
WDC,,
SATS,,
ENPH,,
HUBG,,
SOFI,,
RUSHA,,
AMAT,,
GLPG,,
PACB,,
ICUI,,
DADA,,
WWD,,
ATVI,,
IRDM,,
MDB,,
RARE,,
AGNC,,
ILMN,,
ZION,,
DORM,,
UNIT,,
CSGP,,
IGMS,,
ALRM,,
TDUP,,
WMG,,
GBDC,,
MRNA,,
ERIC,,
PZZA,,
FOXA,,
GLBE,,
QLYS,,
JKHY,,
PFG,,
TIGR,,
HOMB,,
HST,,
AZPN,,
ALKS,,
TWOU,,
ANAT,,
PAA,,
INTU,,
VERV,,
FORM,,
CYTK,,
GSHD,,
SHCR,,
CFLT,,
MARA,,
SMPL,,
AUB,,
HIMX,,
AMKR,,
UMBF,,
ALXO,,
NVDA,,
CENTA,,
SKYW,,
EVGO,,
EBC,,
ALGM,,
SPT,,
PRVA,,
COKE,,
MLCO,,
IOVA,,
ABNB,,
MCFE,,
OKTA,,
NTLA,,
LAZR,,
CDLX,,
GO,,
TW,,
IPGP,,
RDFN,,
AMCX,,
CERE,,
FYBR,,
AMEH,,
WYNN,,
INMD,,
ABCM,,
ASTR,,
CASY,,
HLIO,,
ETSY,,
DKNG,,
PRFT,,
NXST,,
EXC,,
ZS,,
JAZZ,,
LSXMB,,
XLNX,,
GOCO,,
GRWG,,
SSNC,,
VSAT,,
NDAQ,,
SBGI,,
JACK,,
SRPT,,
FEYE,,
STNE,,
FA,,
NKTR,,
PTVE,,
NKLA,,
STLD,,
QRTEA,,
RAVN,,
DLTR,,
RYAAY,,
SFNC,,
WIX,,
SEDG,,
GT,,
HON,,
SHOO,,
FWONK,,
PDCO,,
TIGO,,
SSRM,,
ASML,,
KDP,,
MRVL,,
MCHP,,
MMSI,,
WISH,,
LBRDA,,
CHK,,
CTKB,,
FIVE,,
IOSP,,
KLAC,,
SBRA,,
SNBR,,
GRUB,,
XP,,
MSTR,,
WLTW,,
FAST,,
ROST,,
WTFC,,
ALLK,,
YNDX,,
CINF,,
MU,,
CWST,,
CCMP,,
PRGS,,
LOB,,
AVGO,,
EXEL,,
NTNX,,
CELH,,
FELE,,
AEIS,,
CRTX,,
AIMC,,
MANT,,
