Ticker,Is 3/4 bar play,Has acceptable spreads
RUSHB,False,False
ADSK,False,True
LAZR,False,True
ALRM,False,True
HYFM,False,True
COIN,False,True
CERT,False,False
HON,False,True
LANC,False,False
APPF,False,False
SEDG,False,False
PLUG,False,True
EA,False,True
BEAM,False,False
NLOK,False,True
ATRC,True,False
CTRE,False,True
CVCO,False,False
YNDX,False,True
ZNTL,False,False
FYBR,False,True
SITM,False,False
DXCM,False,True
MKSI,False,True
ANGI,False,True
EVBG,False,True
PZZA,False,True
IBTX,False,False
EXC,False,True
WSBC,False,False
TW,False,True
TER,False,True
LAMR,False,True
WAFD,False,False
EXPI,False,True
HQY,False,True
SHOO,False,True
NARI,False,False
SBRA,False,True
RAVN,,
CHRW,,
TXN,,
SHCR,,
UHAL,,
TCOM,,
ICLR,,
CREE,,
DCBO,,
COST,,
SBLK,,
MVIS,,
PCTY,,
PLXS,,
IMAB,,
CONE,,
BPOP,,
IBOC,,
NFLX,,
TROW,,
FLEX,,
NUVA,,
TNDM,,
LGIH,,
CDK,,
NCNO,,
SWIM,,
VMEO,,
AFRM,,
CROX,,
MGNI,,
WERN,,
ANAT,,
VICR,,
PNFP,,
MIDD,,
FUTU,,
HBAN,,
PPBI,,
FRPT,,
NVDA,,
HLNE,,
PTVE,,
CMCSA,,
VRNS,,
SAVA,,
ICUI,,
APA,,
BKNG,,
EYE,,
CSGP,,
FWONA,,
JACK,,
HEPS,,
BBBY,,
IBRX,,
RARE,,
CERN,,
LSCC,,
MVST,,
YY,,
GLPG,,
EXPE,,
TASK,,
TOWN,,
CDW,,
BHF,,
OZK,,
IPAR,,
JJSF,,
CERE,,
BNR,,
SDC,,
ON,,
FWRD,,
LSXMK,,
BOKF,,
NICE,,
PECO,,
COKE,,
CVBF,,
WBA,,
REYN,,
COHR,,
ISRG,,
ADPT,,
CSQ,,
QCOM,,
SFNC,,
REGN,,
CINF,,
JAMF,,
NMRK,,
SLGN,,
LBRDA,,
TSEM,,
ORLY,,
IPGP,,
ALLK,,
ESLT,,
ESGR,,
ROCK,,
UTHR,,
DLTR,,
INTC,,
FOXA,,
VSAT,,
ITRI,,
REE,,
MANT,,
TFSL,,
MXIM,,
SHLS,,
LILAK,,
MGLN,,
SDGR,,
BMRN,,
DCT,,
SHC,,
AMEH,,
REG,,
AZPN,,
ARGX,,
MSTR,,
QTRX,,
LBRDK,,
LFUS,,
LI,,
SONO,,
HST,,
CRWD,,
RXT,,
APP,,
ALHC,,
NDSN,,
PSEC,,
SBAC,,
FLYW,,
SSB,,
VCTR,,
OTLY,,
UCBI,,
LBTYB,,
ONEM,,
SLM,,
MLCO,,
TTGT,,
HLIO,,
TSLA,,
LULU,,
UCTT,,
MCHP,,
PODD,,
CRVL,,
NTRS,,
EBAY,,
FRME,,
KNBE,,
CENTA,,
UNIT,,
AMKR,,
HUBG,,
LAUR,,
PCRX,,
APPN,,
ALXO,,
AAL,,
ACHC,,
BLKB,,
NFE,,
IHRT,,
CDLX,,
SKYW,,
EWBC,,
CARG,,
EQIX,,
SASR,,
EXPD,,
HSKA,,
TWNK,,
KOD,,
DDOG,,
CAKE,,
FELE,,
TTWO,,
CVAC,,
BIDU,,
STNE,,
ALEC,,
PAYO,,
ADV,,
ARVL,,
FFIN,,
LBTYK,,
OPCH,,
OTTR,,
SATS,,
WMG,,
IAS,,
SSNC,,
AAON,,
NOVT,,
COLB,,
GBT,,
RPD,,
NVAX,,
BRP,,
VRTX,,
AMCX,,
GBDC,,
KC,,
CCOI,,
PRTA,,
CTAS,,
FCNCA,,
BECN,,
DOCU,,
SPWR,,
AVAV,,
COMM,,
XP,,
GNTX,,
XPEL,,
ABMD,,
STAA,,
