Ticker,Is 3/4 bar play,Has acceptable spreads
NWSA,False,True
EVCM,False,False
CSCO,False,True
CERT,False,False
CRNC,False,True
FATE,False,False
ZS,False,False
WDAY,False,True
PRGS,False,True
RPRX,False,False
CRSR,False,True
FITB,False,True
ETSY,False,True
PPBI,False,True
HWC,False,False
REE,False,True
PEGA,False,False
REGN,False,False
HZNP,False,False
PTVE,False,False
SIRI,False,True
BMRN,False,True
CDNS,False,False
IGMS,False,False
MCHP,False,True
AXNX,False,False
OZK,False,True
MORF,False,False
FHB,False,True
LPLA,False,False
DUOL,False,False
STMP,,
AMGN,,
HLIO,,
OSTK,,
ARWR,,
ASO,,
CTXS,,
SDC,,
SIMO,,
CIGI,,
TFSL,,
ALGN,,
VERV,,
CHDN,,
HAIN,,
AIMC,,
ALLO,,
TWOU,,
LCID,,
DRNA,,
JCOM,,
XRAY,,
ACAD,,
ZBRA,,
SAFM,,
ZG,,
IRCP,,
SSNC,,
ALEC,,
ANGI,,
KOD,,
PLXS,,
EVGO,,
TLRY,,
INDB,,
NTLA,,
OTTR,,
VRNS,,
QRTEA,,
SGMS,,
LRCX,,
THRM,,
VCTR,,
MAR,,
VIAC,,
NBIX,,
FLWS,,
ROKU,,
IRWD,,
WDFC,,
CINF,,
COOP,,
DLTR,,
VRSN,,
KRTX,,
PCRX,,
MSFT,,
SPLK,,
PAYO,,
UTHR,,
ICUI,,
CDK,,
ERIC,,
MGLN,,
CTKB,,
PRFT,,
LFUS,,
WEN,,
ACVA,,
LYFT,,
SABR,,
COIN,,
SBLK,,
APPN,,
BCPC,,
MOMO,,
INTU,,
ABCM,,
CYTK,,
SANM,,
GBCI,,
CHTR,,
KHC,,
CDLX,,
LZ,,
EDIT,,
MLHR,,
TBIO,,
VCEL,,
CONE,,
CENT,,
PTON,,
OMAB,,
RUSHA,,
WYNN,,
TNDM,,
SRNE,,
VERX,,
JD,,
LBRDK,,
OLED,,
BBBY,,
DISCA,,
IDXX,,
JACK,,
VC,,
CNXC,,
COMM,,
MTTR,,
TECH,,
BMBL,,
INSM,,
KNBE,,
ORLY,,
SAGE,,
FOXF,,
APP,,
NKTR,,
HST,,
NWL,,
LGIH,,
MANH,,
ARCC,,
CHNG,,
IQ,,
STX,,
SYKE,,
SLM,,
SKYW,,
ONEM,,
XP,,
PAX,,
EXPO,,
MCFE,,
SBRA,,
ARVN,,
CDNA,,
SGEN,,
LILA,,
PRTA,,
ISBC,,
MSTR,,
SSRM,,
WSC,,
IOSP,,
UAL,,
MXIM,,
SHC,,
NARI,,
HEPS,,
NTES,,
LPRO,,
UMPQ,,
PFG,,
APLS,,
CHKP,,
HSKA,,
XMTR,,
RPD,,
