Ticker,Is 3/4 bar play,Has acceptable spreads
AKAM,False,False
SAFM,False,False
FWONA,False,False
MMSI,False,False
ZM,False,True
TFSL,False,True
BMRN,False,False
XRAY,False,False
TTGT,False,False
HSKA,False,False
CRNC,False,True
FROG,False,True
HST,False,True
ABCM,False,False
CVET,False,True
PAYX,False,True
TXN,False,True
SGMS,False,False
QCOM,False,True
MAR,False,True
EXEL,False,True
BGCP,False,True
PFPT,,
VIACA,,
CAR,,
IPGP,,
CENT,,
LBTYK,,
LOGI,,
FANG,,
CARG,,
ISRG,,
RCM,,
CTKB,,
MRCY,,
PLUG,,
LEGN,,
ZS,,
CCOI,,
ZBRA,,
FMBI,,
PRFT,,
HIMX,,
IGMS,,
LAMR,,
NWE,,
REGN,,
CTRE,,
PCAR,,
FOCS,,
BCPC,,
MODV,,
CDNA,,
MEOH,,
GLBE,,
DUOL,,
SYKE,,
SNY,,
BLKB,,
DISH,,
OTEX,,
EQIX,,
DCT,,
SHOO,,
IBTX,,
ALGT,,
AFRM,,
TGTX,,
UPWK,,
WISH,,
ERIE,,
SFNC,,
WSFS,,
AMAT,,
COMM,,
VOD,,
CTAS,,
PGNY,,
NDSN,,
DNUT,,
INTC,,
CREE,,
CSGP,,
SNPS,,
AMGN,,
CCMP,,
GRFS,,
SSNC,,
NKLA,,
KNSL,,
APPF,,
PZZA,,
ATRC,,
COUP,,
WLTW,,
TSP,,
CHKP,,
LULU,,
MTSI,,
PACB,,
LBRDK,,
ANGI,,
LSCC,,
CASY,,
PRTA,,
NICE,,
AZPN,,
BNR,,
IRCP,,
ESGR,,
EXPO,,
KTOS,,
IHRT,,
NFLX,,
BPOP,,
IEP,,
MSFT,,
FELE,,
PPC,,
TASK,,
DISCA,,
ALGN,,
HWC,,
DRVN,,
MCHP,,
POWI,,
PRGS,,
CSQ,,
SABR,,
MYGN,,
MVST,,
ROLL,,
SONO,,
CINF,,
HQY,,
IONS,,
CVCO,,
DXCM,,
RRR,,
CSIQ,,
WTFC,,
CHK,,
TCOM,,
SAGE,,
ODP,,
AMD,,
KDP,,
ADV,,
UAL,,
VG,,
COST,,
AMEH,,
REGI,,
DCBO,,
AY,,
RARE,,
CD,,
EVCM,,
CONE,,
REG,,
SPLK,,
TSCO,,
UMBF,,
MQ,,
NATI,,
LCID,,
FISV,,
PTCT,,
SWTX,,
APP,,
CDW,,
KC,,
TWST,,
INTU,,
FFIV,,
MXIM,,
NFE,,
LECO,,
SIRI,,
PINC,,
STX,,
BLI,,
ROST,,
AAWW,,
CGNX,,
SHC,,
AVGO,,
DADA,,
PTC,,
ISBC,,
WDAY,,
HLNE,,
NUAN,,
OTTR,,
QFIN,,
GRWG,,
RIOT,,
FITB,,
SAIA,,
ADP,,
PACW,,
CSCO,,
MRNA,,
OZK,,
APPN,,
TROW,,
CERN,,
MDB,,
WMG,,
ABCB,,
RPRX,,
MLCO,,
AAL,,
SRNG,,
ZNTL,,
TIGO,,
CTSH,,
HZNP,,
ASND,,
DLTR,,
SBGI,,
RETA,,
VEON,,
FORM,,
ALKT,,
AXON,,
NTAP,,
MORF,,
ODFL,,
IRWD,,
ARWR,,
WING,,
CELH,,
ANAT,,
CVLT,,
FSLR,,
LPSN,,
BBIO,,
ALXO,,
NTLA,,
ARNA,,
JAMF,,
GDRX,,
PYPL,,
ALHC,,
HTHT,,
VRM,,
JKHY,,
ATVI,,
ADBE,,
EVGO,,
PENN,,
FSV,,
MPWR,,
WWD,,
HHR,,
ACHC,,
NWSA,,
EXPD,,
NVMI,,
ACAD,,
QRTEA,,
FCFS,,
PTGX,,
ARCC,,
STLD,,
YNDX,,
MNDY,,
PNFP,,
PODD,,
VRRM,,
GSHD,,
LIVN,,
CZR,,
NSIT,,
PDCE,,
EXPI,,
ATAI,,
LPLA,,
SLAB,,
VRSN,,
KLIC,,
PECO,,
NEOG,,
WSC,,
IDXX,,
TTD,,
HBAN,,
ARVL,,
TMUS,,
TTWO,,
VCYT,,
BECN,,
IAS,,
APLS,,
TSLA,,
MOMO,,
VLY,,
AVT,,
CRVL,,
QTRX,,
RLAY,,
CVAC,,
LILAK,,
TBLA,,
EXLS,,
TBIO,,
APA,,
MELI,,
MEDP,,
SMFR,,
LBRDA,,
NVDA,,
PAAS,,
GDS,,
NTNX,,
PCH,,
LFST,,
PTVE,,
FOXA,,
